shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"7-TB2-mjp-1.6.R","-37.7665039832725","145.315269384295","23","3646.09143430351"
"7-TB2-mjp-1.6.R","-37.7666526766508","145.31558388712","24","3678.3404652967"
"7-TB2-mjp-1.6.R","-37.7678976436197","145.317565111367","25","3900.94774280577"
"7-TB2-mjp-1.6.R","-37.7680088351873","145.317778297765","26","3923.41994786002"
"7-TB2-mjp-1.6.R","-37.7680753036375","145.318015204001","27","3945.55589148119"
"7-TB2-mjp-1.6.R","-37.7683229422948","145.320212077202","28","4141.03479059821"
"7-TB2-mjp-1.6.R","-37.7698239467216","145.319928342085","29","4309.47765925106"
"7-TB2-mjp-1.6.R","-37.7701214177342","145.319932963071","30","4342.49280728949"
"7-TB2-mjp-1.6.R","-37.7702570438182","145.319963953518","31","4357.78986583027"
"7-TB2-mjp-1.6.R","-37.7705474476039","145.32010497476","32","4392.32969790861"
"7-TB2-mjp-1.6.R","-37.7708122795295","145.320348756234","33","4428.73024735502"
"7-TB2-mjp-1.6.R","-37.7710784053055","145.320683337612","34","4470.45553944507"
"7-TB2-mjp-1.6.R","-37.7711601367749","145.320726902423","35","4480.30439724686"
"7-TB2-mjp-1.6.R","-37.7712775821512","145.320746952499","36","4493.45734368483"
"7-TB2-mjp-1.6.R","-37.7713673522875","145.320722214781","37","4503.65538271201"
"7-TB2-mjp-1.6.R","-37.771586650876","145.32093297045","38","4534.26583844204"
"7-TB2-mjp-1.6.R","-37.7724258163925","145.321004817654","39","4627.60929027451"
"7-TB2-mjp-1.6.R","-37.7724258163925","145.321004817654","40","4627.60929027451"
"7-TB2-mjp-1.6.R","-37.7727866764476","145.321030716288","41","4667.72163251477"
"7-TB2-mjp-1.6.R","-37.7730399093222","145.321093110734","42","4696.35727464132"
"7-TB2-mjp-1.6.R","-37.773146889442","145.321011214742","43","4710.24971863077"
"7-TB2-mjp-1.6.R","-37.7737670799009","145.320895001376","44","4779.83419965923"
"7-TB2-mjp-1.6.R","-37.7750795849413","145.321296762917","45","4929.73083070877"
"7-TB2-mjp-1.6.R","-37.7751717320511","145.320806454194","46","4974.11551275111"
"7-TB2-mjp-1.6.R","-37.7758082687118","145.31994049112","47","5078.08185345809"
"7-TB2-mjp-1.6.R","-37.7756375569139","145.318082278332","48","5242.86049285046"
"7-TB2-mjp-1.6.R","-37.774297431953","145.318271601151","49","5392.51676568925"
"7-TB2-mjp-1.6.R","-37.7729494308979","145.318540570649","50","5543.97963242563"
"7-TB2-mjp-1.6.R","-37.7724712869382","145.318505987286","51","5597.1303614893"
"7-TB2-mjp-1.6.R","-37.7714419519926","145.318370355374","52","5711.98679361219"
"7-TB2-mjp-1.6.R","-37.7711631478793","145.31841073167","53","5743.13161661698"
"7-TB2-mjp-1.6.R","-37.7713901736515","145.320426508018","54","5922.48601438855"
"7-TB2-mjp-1.6.R","-37.7713673522875","145.320722214781","55","5948.65851904515"
"7-TB2-mjp-1.6.R","-37.7712775821512","145.320746952499","56","5958.85655807234"
"7-TB2-mjp-1.6.R","-37.7711601367749","145.320726902423","57","5972.0095045103"
"7-TB2-mjp-1.6.R","-37.7710784053055","145.320683337612","58","5981.8583623121"
"7-TB2-mjp-1.6.R","-37.7708122795295","145.320348756234","59","6023.58365440215"
"7-TB2-mjp-1.6.R","-37.7706203317388","145.320160092211","60","6050.60216657436"
"7-TB2-mjp-1.6.R","-37.7704747252895","145.320061207091","61","6068.95972632505"
"7-TB2-mjp-1.6.R","-37.7701936545343","145.319942681516","62","6101.85349473184"
"7-TB2-mjp-1.6.R","-37.7698239467216","145.319928342085","63","6142.90224623539"
"7-TB2-mjp-1.6.R","-37.7683229422948","145.320212077202","64","6311.34511488824"
"7-TB2-mjp-1.6.R","-37.7680753036375","145.318015204001","65","6506.82401400525"
"7-TB2-mjp-1.6.R","-37.7680088351873","145.317778297765","66","6528.95995762643"
"7-TB2-mjp-1.6.R","-37.7678976436197","145.317565111367","67","6551.43216268068"
"7-TB2-mjp-1.6.R","-37.7677375819967","145.317716326575","68","6573.63576599185"
"7-TB2-mjp-1.6.R","-37.7673886476284","145.317894526222","69","6615.4209308234"
"7-TB2-mjp-1.6.R","-37.7662649075447","145.318090276512","70","6741.31771394354"
"7-TB2-mjp-1.6.R","-37.765985455187","145.318085254385","71","6772.33383878209"
"7-TB2-mjp-1.6.R","-37.7657322208144","145.318022875281","72","6800.96948090864"
"7-TB2-mjp-1.6.R","-37.765655186744","145.318308435385","73","6827.54014141981"
"7-TB2-mjp-1.6.R","-37.7654277459673","145.318790394628","74","6876.93649756073"
"7-TB2-mjp-1.6.R","-37.7653219006826","145.318951727004","75","6895.37558647531"
"7-TB2-mjp-1.6.R","-37.7651975506669","145.319079420251","76","6913.18008029008"
"7-TB2-mjp-1.6.R","-37.7649740974007","145.319209356503","77","6940.49308085757"
"7-TB2-mjp-1.6.R","-37.7647406632145","145.319271403105","78","6966.96948544732"
"7-TB2-mjp-1.6.R","-37.7645783325923","145.31926372522","79","6984.99724182464"
"7-TB2-mjp-1.6.R","-37.7644155162623","145.319222001116","80","7003.43633073923"
"7-TB2-mjp-1.6.R","-37.763424426491","145.318608709068","81","7125.98020043494"
"7-TB2-mjp-1.6.R","-37.7631895349685","145.318568619068","82","7152.28609331087"
"7-TB2-mjp-1.6.R","-37.7625064421343","145.318697608289","83","7228.94116489782"
"7-TB2-mjp-1.6.R","-37.7618606819486","145.318916565846","84","7303.15706615894"
"7-TB2-mjp-1.6.R","-37.761993774926","145.31940169052","85","7348.37874237732"
"7-TB3-mjp-1.1.H","-37.767068894439","145.326450445395","1","0"
"7-TB3-mjp-1.1.H","-37.7672490824953","145.326446383675","2","20.0249843945008"
"7-TB3-mjp-1.1.H","-37.7691079210606","145.326608836946","3","226.809896803506"
"7-TB3-mjp-1.1.H","-37.76935214211","145.326671450993","4","254.468530175385"
"7-TB3-mjp-1.1.H","-37.7696155102879","145.326813106377","5","286.249027339526"
"7-TB3-mjp-1.1.H","-37.7698808123642","145.327090958257","6","324.537406777679"
"7-TB3-mjp-1.1.H","-37.7700285081675","145.327337402102","7","351.74034779515"
"7-TB3-mjp-1.1.H","-37.7700939909912","145.327506226027","8","368.293293152397"
"7-TB3-mjp-1.1.H","-37.770160923521","145.327777197319","9","393.293293152397"
"7-TB3-mjp-1.1.H","-37.7704066124034","145.329849324458","10","577.860354135662"
"7-TB3-mjp-1.1.H","-37.7703578650511","145.330225081291","11","611.401373798158"
"7-TB3-mjp-1.1.H","-37.7702970511368","145.330385395776","12","627.053849640657"
"7-TB3-mjp-1.1.H","-37.7701734927424","145.330569827667","13","648.314141266126"
"7-TB3-mjp-1.1.H","-37.7700224233452","145.33072081769","14","669.715075825159"
"7-TB3-mjp-1.1.H","-37.7698882469423","145.330791954405","15","685.870570246563"
"7-TB3-mjp-1.1.H","-37.7694844310957","145.33091456625","16","731.968292533027"
"7-TB3-mjp-1.1.H","-37.7692247657969","145.331033935978","17","762.644015833383"
"7-TB3-mjp-1.1.H","-37.7686261182049","145.331399339503","18","836.46813113455"
"7-TB3-mjp-1.1.H","-37.7684213125037","145.331574238329","19","863.927191570042"
"7-TB3-mjp-1.1.H","-37.7682531870481","145.331793723998","20","890.797249255131"
"7-TB3-mjp-1.1.H","-37.7681481271439","145.332011791747","21","913.269454309375"
"7-TB3-mjp-1.1.H","-37.7680704164282","145.332251950475","22","936.116773626967"
"7-TB3-mjp-1.1.H","-37.7680303492529","145.332604793037","23","967.517410563182"
"7-TB3-mjp-1.1.H","-37.7680533470312","145.332956219139","24","998.5818596972"
"7-TB3-mjp-1.1.H","-37.7713882950543","145.332347713675","25","1372.5470987235"
"7-TB3-mjp-1.1.H","-37.7716659804644","145.332227939894","26","1405.12009367331"
"7-TB3-mjp-1.1.H","-37.7718981365401","145.332075127459","27","1434.18897738081"
"7-TB3-mjp-1.1.H","-37.7722990606192","145.331748216961","28","1487.18897738081"
"7-TB3-mjp-1.1.H","-37.7737573093067","145.33035297966","29","1690.40315011489"
"7-TB3-mjp-1.1.H","-37.774131843425","145.330072060753","30","1738.77669660469"
"7-TB3-mjp-1.1.H","-37.7743022177061","145.330011457888","31","1758.42357930907"
"7-TB3-mjp-1.1.H","-37.7745089513855","145.329972744575","32","1781.61840631856"
"7-TB3-mjp-1.1.H","-37.7747256598782","145.330001930612","33","1805.80517956346"
"7-TB3-mjp-1.1.H","-37.7749066525275","145.330054628454","34","1826.42070769154"
"7-TB3-mjp-1.1.H","-37.7753439305785","145.330385412907","35","1883.02459448388"
"7-TB3-mjp-1.1.H","-37.7750818510445","145.33097036547","36","1942.19384325383"
"7-TB3-mjp-1.1.H","-37.7749714817163","145.331449717204","37","1986.15973912779"
"7-TB3-mjp-1.1.H","-37.7749714817163","145.331449717204","38","1986.15973912779"
"7-TB3-mjp-1.1.H","-37.7749600532611","145.331915489893","39","2027.20849063134"
"7-TB3-mjp-1.1.H","-37.7752113109072","145.333749204537","40","2191.12615288895"
"7-TB3-mjp-1.1.H","-37.7759607161548","145.333210087142","41","2286.89671203945"
"7-TB3-mjp-1.1.H","-37.7767426083745","145.333056275574","42","2374.72039904928"
"7-TB3-mjp-1.1.H","-37.7784735636418","145.331825165012","43","2595.31278332399"
"7-TB3-mjp-1.1.H","-37.7784735636418","145.331825165012","44","2595.31278332399"
"7-TB3-mjp-1.1.H","-37.7786962268962","145.331638486049","45","2624.9944274833"
"7-TB3-mjp-1.1.H","-37.7789360974505","145.332030506315","46","2668.59488619648"
"7-TB3-mjp-1.1.H","-37.7790790990143","145.333219533113","47","2774.52410784943"
"7-TB3-mjp-1.1.H","-37.7791545468659","145.333456286996","48","2796.99631290368"
"7-TB3-mjp-1.1.H","-37.7795028627526","145.333232724767","49","2840.37833683064"
"7-TB3-mjp-1.1.H","-37.7795746168541","145.333208403652","50","2848.62454808188"
"7-TB3-mjp-1.1.H","-37.7813806898272","145.332827185612","51","3051.85102273516"
"7-TB3-mjp-1.1.H","-37.7813806898272","145.332827185612","52","3051.85102273516"
"7-TB3-mjp-1.1.H","-37.7855140884323","145.331962125506","53","3516.8499474651"
"7-TB3-mjp-1.1.H","-37.7855982334033","145.329632321189","54","3722.26172901621"
"7-TB3-mjp-1.1.H","-37.7888248741495","145.329014576053","55","4084.45642803871"
"7-TB3-mjp-1.1.H","-37.7888248741495","145.329014576053","56","4084.45642803871"
"7-TB3-mjp-1.1.H","-37.7943252394551","145.32794803413","57","4702.05905109013"
"7-TB3-mjp-1.1.H","-37.7943252394551","145.32794803413","58","4702.05905109013"
"7-TB3-mjp-1.1.H","-37.7953857658244","145.32774241088","59","4821.13885626297"
"7-TB3-mjp-1.1.H","-37.7959579076429","145.324878840366","60","5081.18692874188"
"7-TB3-mjp-1.1.H","-37.7959579076429","145.324878840366","61","5081.18692874188"
"7-TB3-mjp-1.1.H","-37.796092528469","145.324205720864","62","5142.31793560419"
"7-TB3-mjp-1.1.H","-37.794966118569","145.32294782003","63","5309.3448795384"
"7-TB3-mjp-1.1.H","-37.7946669908687","145.320297034683","64","5545.13504048665"
"7-TB3-mjp-1.1.H","-37.7943514430877","145.319656832042","65","5611.50521451083"
"7-TB3-mjp-1.1.H","-37.791916715324","145.320188966511","66","5885.7405149373"
"7-TB3-mjp-1.1.H","-37.791916715324","145.320188966511","67","5885.7405149373"
"7-TB3-mjp-1.1.H","-37.7917460236574","145.320226901802","68","5904.97589899897"
"7-TB3-mjp-1.1.H","-37.7912080537348","145.320420788498","69","5967.07259778401"
"7-TB3-mjp-1.1.H","-37.7882871391645","145.320986587451","70","6295.03753493431"
"7-TB3-mjp-1.1.H","-37.7880918385444","145.319298957982","71","6445.24405942643"
"7-TB3-mjp-1.1.H","-37.7864520760438","145.318700181447","72","6634.70909577879"
"7-TB3-mjp-1.1.H","-37.7861271546803","145.319298042897","73","6698.52915532122"
"7-TB3-mjp-1.1.H","-37.7860854761389","145.317641050823","74","6844.54285330877"
"7-TB3-mjp-1.1.H","-37.78583623525","145.315966060836","75","6994.63948884735"
"7-TB3-mjp-1.1.H","-37.7857286919243","145.315378007082","76","7047.79021791102"
"7-TB3-mjp-1.1.H","-37.7851452619537","145.313653850841","77","7212.87504459112"
"7-TB3-mjp-1.1.H","-37.7850874679446","145.313393986373","78","7236.64477323913"
"7-TB3-mjp-1.1.H","-37.785075532748","145.31318985751","79","7254.67252961645"
"7-TB3-mjp-1.2.H","-37.767068894439","145.326450445395","1","0"
"7-TB3-mjp-1.2.H","-37.7672490824953","145.326446383675","2","20.0249843945008"
"7-TB3-mjp-1.2.H","-37.7691079210606","145.326608836946","3","226.809896803506"
"7-TB3-mjp-1.2.H","-37.76935214211","145.326671450993","4","254.468530175385"
"7-TB3-mjp-1.2.H","-37.7696155102879","145.326813106377","5","286.249027339526"
"7-TB3-mjp-1.2.H","-37.7698808123642","145.327090958257","6","324.537406777679"
"7-TB3-mjp-1.2.H","-37.7700285081675","145.327337402102","7","351.74034779515"
"7-TB3-mjp-1.2.H","-37.7700939909912","145.327506226027","8","368.293293152397"
"7-TB3-mjp-1.2.H","-37.770160923521","145.327777197319","9","393.293293152397"
"7-TB3-mjp-1.2.H","-37.7704066124034","145.329849324458","10","577.860354135662"
"7-TB3-mjp-1.2.H","-37.7703578650511","145.330225081291","11","611.401373798158"
"7-TB3-mjp-1.2.H","-37.7702970511368","145.330385395776","12","627.053849640657"
"7-TB3-mjp-1.2.H","-37.7701734927424","145.330569827667","13","648.314141266126"
"7-TB3-mjp-1.2.H","-37.7700224233452","145.33072081769","14","669.715075825159"
"7-TB3-mjp-1.2.H","-37.7698882469423","145.330791954405","15","685.870570246563"
"7-TB3-mjp-1.2.H","-37.7694844310957","145.33091456625","16","731.968292533027"
"7-TB3-mjp-1.2.H","-37.7692247657969","145.331033935978","17","762.644015833383"
"7-TB3-mjp-1.2.H","-37.7686261182049","145.331399339503","18","836.46813113455"
"7-TB3-mjp-1.2.H","-37.7684213125037","145.331574238329","19","863.927191570042"
"7-TB3-mjp-1.2.H","-37.7682531870481","145.331793723998","20","890.797249255131"
"7-TB3-mjp-1.2.H","-37.7681481271439","145.332011791747","21","913.269454309375"
"7-TB3-mjp-1.2.H","-37.7680704164282","145.332251950475","22","936.116773626967"
"7-TB3-mjp-1.2.H","-37.7680303492529","145.332604793037","23","967.517410563182"
"7-TB3-mjp-1.2.H","-37.7680533470312","145.332956219139","24","998.5818596972"
"7-TB3-mjp-1.2.H","-37.7713882950543","145.332347713675","25","1372.5470987235"
"7-TB3-mjp-1.2.H","-37.7716659804644","145.332227939894","26","1405.12009367331"
"7-TB3-mjp-1.2.H","-37.7718981365401","145.332075127459","27","1434.18897738081"
"7-TB3-mjp-1.2.H","-37.7722990606192","145.331748216961","28","1487.18897738081"
"7-TB3-mjp-1.2.H","-37.7737573093067","145.33035297966","29","1690.40315011489"
"7-TB3-mjp-1.2.H","-37.774131843425","145.330072060753","30","1738.77669660469"
"7-TB3-mjp-1.2.H","-37.7743022177061","145.330011457888","31","1758.42357930907"
"7-TB3-mjp-1.2.H","-37.7745089513855","145.329972744575","32","1781.61840631856"
"7-TB3-mjp-1.2.H","-37.7747256598782","145.330001930612","33","1805.80517956346"
"7-TB3-mjp-1.2.H","-37.7749066525275","145.330054628454","34","1826.42070769154"
"7-TB3-mjp-1.2.H","-37.7753439305785","145.330385412907","35","1883.02459448388"
"7-TB3-mjp-1.2.H","-37.7750818510445","145.33097036547","36","1942.19384325383"
"7-TB3-mjp-1.2.H","-37.7749714817163","145.331449717204","37","1986.15973912779"
"7-TB3-mjp-1.2.H","-37.7749714817163","145.331449717204","38","1986.15973912779"
"7-TB3-mjp-1.2.H","-37.7749600532611","145.331915489893","39","2027.20849063134"
"7-TB3-mjp-1.2.H","-37.7752113109072","145.333749204537","40","2191.12615288895"
"7-TB3-mjp-1.2.H","-37.7759607161548","145.333210087142","41","2286.89671203945"
"7-TB3-mjp-1.2.H","-37.7767426083745","145.333056275574","42","2374.72039904928"
"7-TB3-mjp-1.2.H","-37.7784735636418","145.331825165012","43","2595.31278332399"
"7-TB3-mjp-1.2.H","-37.7784735636418","145.331825165012","44","2595.31278332399"
"7-TB3-mjp-1.2.H","-37.7786962268962","145.331638486049","45","2624.9944274833"
"7-TB3-mjp-1.2.H","-37.7789360974505","145.332030506315","46","2668.59488619648"
"7-TB3-mjp-1.2.H","-37.7790790990143","145.333219533113","47","2774.52410784943"
"7-TB3-mjp-1.2.H","-37.7791545468659","145.333456286996","48","2796.99631290368"
"7-TB3-mjp-1.2.H","-37.7795028627526","145.333232724767","49","2840.37833683064"
"7-TB3-mjp-1.2.H","-37.7795746168541","145.333208403652","50","2848.62454808188"
"7-TB3-mjp-1.2.H","-37.7813806898272","145.332827185612","51","3051.85102273516"
"7-TB3-mjp-1.2.H","-37.7813806898272","145.332827185612","52","3051.85102273516"
"7-TB3-mjp-1.2.H","-37.7855140884323","145.331962125506","53","3516.8499474651"
"7-TB3-mjp-1.2.H","-37.7854252216628","145.334598633774","54","3749.27197740202"
"7-TB3-mjp-1.2.H","-37.7860178686313","145.33572090486","55","3867.99855403927"
"7-TB3-mjp-1.2.H","-37.7859658971247","145.335869695227","56","3882.31637510255"
"7-TB3-mjp-1.2.H","-37.7857699921296","145.337952183549","57","4067.01613146405"
"7-TB3-mjp-1.2.H","-37.7857989424413","145.338087803562","58","4079.38544834091"
"7-TB3-mjp-1.2.H","-37.7858819491685","145.338222212926","59","4094.38544834091"
"7-TB3-mjp-1.2.H","-37.7860630986153","145.338286290032","60","4115.26606135873"
"7-TB3-mjp-1.2.H","-37.7864336061577","145.338357482245","61","4156.8593300449"
"7-TB3-mjp-1.2.H","-37.7867397665579","145.338339269363","62","4190.87403274829"
"7-TB3-mjp-1.2.H","-37.7868485202464","145.338382257076","63","4203.52314338896"
"7-TB3-mjp-1.2.H","-37.786903537621","145.33844916016","64","4212.0084247632"
"7-TB3-mjp-1.2.H","-37.7869851028609","145.33848140112","65","4221.4952577437"
"7-TB3-mjp-1.2.H","-37.7872468566434","145.338509606793","66","4250.65001721793"
"7-TB3-mjp-1.2.H","-37.7873118440867","145.338644422716","67","4264.54246120738"
"7-TB3-mjp-1.2.H","-37.7873597731133","145.338847756558","68","4283.22400289965"
"7-TB3-mjp-1.2.H","-37.7875063252862","145.33901481475","69","4305.15571509911"
"7-TB3-mjp-1.2.H","-37.7875607020191","145.339036309292","70","4311.48027041945"
"7-TB3-mjp-1.2.H","-37.7875607020191","145.339036309292","71","4311.48027041945"
"7-TB3-mjp-1.2.H","-37.7875063252862","145.33901481475","72","4317.80482573978"
"7-TB3-mjp-1.2.H","-37.7873597731133","145.338847756558","73","4339.73653793925"
"7-TB3-mjp-1.2.H","-37.7873118440867","145.338644422716","74","4358.41807963151"
"7-TB3-mjp-1.2.H","-37.7872468566434","145.338509606793","75","4372.31052362096"
"7-TB3-mjp-1.2.H","-37.7869851028609","145.33848140112","76","4401.46528309519"
"7-TB3-mjp-1.2.H","-37.786903537621","145.33844916016","77","4410.9521160757"
"7-TB3-mjp-1.2.H","-37.7868485202464","145.338382257076","78","4419.43739744993"
"7-TB3-mjp-1.2.H","-37.7867397665579","145.338339269363","79","4432.08650809061"
"7-TB3-mjp-1.2.H","-37.7864336061577","145.338357482245","80","4466.101210794"
"7-TB3-mjp-1.2.H","-37.7860630986153","145.338286290032","81","4507.69447948017"
"7-TB3-mjp-1.2.H","-37.7858819491685","145.338222212926","82","4528.57509249799"
"7-TB3-mjp-1.2.H","-37.7857989424413","145.338087803562","83","4543.57509249799"
"7-TB3-mjp-1.2.H","-37.7857699921296","145.337952183549","84","4555.94440937484"
"7-TB3-mjp-1.2.H","-37.7859658971247","145.335869695227","85","4740.64416573635"
"7-TB3-mjp-1.2.H","-37.7860178686313","145.33572090486","86","4754.96198679963"
"7-TB3-mjp-1.2.H","-37.7861986985198","145.335762271566","87","4775.358064854"
"7-TB3-mjp-1.2.H","-37.7861986985198","145.335762271566","88","4775.358064854"
"7-TB3-mjp-1.2.H","-37.7872568096533","145.336022434256","89","4894.9991949055"
"7-TB3-mjp-1.2.H","-37.7900353664935","145.336857262533","90","5212.00077218864"
"7-TB3-mjp-1.2.H","-37.7891574159904","145.328950304546","91","5915.15722704062"
"7-TB3-mjp-1.2.H","-37.7888248741495","145.329014576053","92","5952.4935364458"
"7-TB3-mjp-1.2.H","-37.7888248741495","145.329014576053","93","5952.4935364458"
"7-TB3-mjp-1.2.H","-37.7943252394551","145.32794803413","94","6570.09615949723"
"7-TB3-mjp-1.2.H","-37.7943252394551","145.32794803413","95","6570.09615949723"
"7-TB3-mjp-1.2.H","-37.7953857658244","145.32774241088","96","6689.17596467006"
"7-TB3-mjp-1.2.H","-37.7959579076429","145.324878840366","97","6949.22403714898"
"7-TB3-mjp-1.2.H","-37.7959579076429","145.324878840366","98","6949.22403714898"
"7-TB3-mjp-1.2.H","-37.796092528469","145.324205720864","99","7010.35504401129"
"7-TB3-mjp-1.2.H","-37.794966118569","145.32294782003","100","7177.3819879455"
"7-TB3-mjp-1.2.H","-37.7946669908687","145.320297034683","101","7413.17214889374"
"7-TB3-mjp-1.2.H","-37.7943514430877","145.319656832042","102","7479.54232291792"
"7-TB3-mjp-1.2.H","-37.791916715324","145.320188966511","103","7753.7776233444"
"7-TB3-mjp-1.2.H","-37.791916715324","145.320188966511","104","7753.7776233444"
"7-TB3-mjp-1.2.H","-37.7917460236574","145.320226901802","105","7773.01300740607"
"7-TB3-mjp-1.2.H","-37.7912080537348","145.320420788498","106","7835.10970619111"
"7-TB3-mjp-1.2.H","-37.7882871391645","145.320986587451","107","8163.07464334141"
"7-TB3-mjp-1.2.H","-37.7880918385444","145.319298957982","108","8313.28116783352"
"7-TB3-mjp-1.2.H","-37.7864520760438","145.318700181447","109","8502.74620418588"
"7-TB3-mjp-1.2.H","-37.7861271546803","145.319298042897","110","8566.56626372832"
"7-TB3-mjp-1.2.H","-37.7860854761389","145.317641050823","111","8712.57996171587"
"7-TB3-mjp-1.2.H","-37.78583623525","145.315966060836","112","8862.67659725444"
"7-TB3-mjp-1.2.H","-37.7857286919243","145.315378007082","113","8915.82732631812"
"7-TB3-mjp-1.2.H","-37.7851452619537","145.313653850841","114","9080.91215299822"
"7-TB3-mjp-1.2.H","-37.7850874679446","145.313393986373","115","9104.68188164623"
"7-TB3-mjp-1.2.H","-37.785075532748","145.31318985751","116","9122.70963802355"
"7-TB3-mjp-1.3.H","-37.7578224383321","145.312560383681","1","0"
"7-TB3-mjp-1.3.H","-37.7578118037209","145.312447111401","2","10.0498756211209"
"7-TB3-mjp-1.3.H","-37.7578367187769","145.312298977137","3","23.3915396852472"
"7-TB3-mjp-1.3.H","-37.7578806276868","145.312218519516","4","31.9938649522899"
"7-TB3-mjp-1.3.H","-37.7579789177648","145.312159528719","5","44.0769109258844"
"7-TB3-mjp-1.3.H","-37.7580868674123","145.312145723952","6","56.1185055046767"
"7-TB3-mjp-1.3.H","-37.7582229830218","145.312210739181","7","72.2739999260802"
"7-TB3-mjp-1.3.H","-37.7585166460286","145.312578664771","8","118.241379664325"
"7-TB3-mjp-1.3.H","-37.7588394482397","145.313093501435","9","176.042763730799"
"7-TB3-mjp-1.3.H","-37.7587347476676","145.313334261869","10","200.229536975694"
"7-TB3-mjp-1.3.H","-37.7585200705936","145.314076985025","11","269.871478361615"
"7-TB3-mjp-1.3.H","-37.7583795735002","145.314965589966","12","349.702550006683"
"7-TB3-mjp-1.3.H","-37.7583772918397","145.316066735476","13","446.723166372484"
"7-TB3-mjp-1.3.H","-37.7584114550268","145.316565426334","14","490.825320514884"
"7-TB3-mjp-1.3.H","-37.7584612033989","145.316893492056","15","520.253198454009"
"7-TB3-mjp-1.3.H","-37.7588722624777","145.318541503923","16","672.45372407728"
"7-TB3-mjp-1.3.H","-37.75894310041","145.319084775572","17","720.961455419819"
"7-TB3-mjp-1.3.H","-37.7589721256023","145.319856025962","18","788.990860826599"
"7-TB3-mjp-1.3.H","-37.7589450341769","145.321116663808","19","900.103416372766"
"7-TB3-mjp-1.3.H","-37.7589588940972","145.321456897861","20","930.120078412373"
"7-TB3-mjp-1.3.H","-37.7592533155929","145.324413017843","21","1192.61769744919"
"7-TB3-mjp-1.3.H","-37.7593334587106","145.324978791686","22","1243.25365305388"
"7-TB3-mjp-1.3.H","-37.7594021704664","145.325374549739","23","1278.94678964903"
"7-TB3-mjp-1.3.H","-37.7596314574922","145.32628886615","24","1363.427556691"
"7-TB3-mjp-1.3.H","-37.7598663632463","145.326964675469","25","1428.427556691"
"7-TB3-mjp-1.3.H","-37.7601364974941","145.327582936917","26","1490.60472291784"
"7-TB3-mjp-1.3.H","-37.7603351973059","145.328248218238","27","1553.23059616525"
"7-TB3-mjp-1.3.H","-37.7604338178786","145.328211942666","28","1564.63235041624"
"7-TB3-mjp-1.3.H","-37.7606928366405","145.328047185551","29","1596.83483479245"
"7-TB3-mjp-1.3.H","-37.7613529299861","145.327566893312","30","1681.43388916069"
"7-TB3-mjp-1.3.H","-37.7616220848298","145.32748136746","31","1712.23973276219"
"7-TB3-mjp-1.3.H","-37.7625749884178","145.327312326741","32","1819.03392736096"
"7-TB3-mjp-1.3.H","-37.762807944189","145.327216261691","33","1846.23686837843"
"7-TB3-mjp-1.3.H","-37.7640748700835","145.326313587415","34","2007.77014668355"
"7-TB3-mjp-1.3.H","-37.7643342081563","145.326171512765","35","2039.1548563365"
"7-TB3-mjp-1.3.H","-37.7644687042973","145.326123071092","36","2054.67903103276"
"7-TB3-mjp-1.3.H","-37.7646033616544","145.32608597805","37","2069.97608957354"
"7-TB3-mjp-1.3.H","-37.7648913401181","145.326056780724","38","2102.0385286573"
"7-TB3-mjp-1.3.H","-37.7651802860376","145.326095676547","39","2134.28755965049"
"7-TB3-mjp-1.3.H","-37.7658058045143","145.326354037418","40","2207.34233362181"
"7-TB3-mjp-1.3.H","-37.7660686894085","145.326461638244","41","2238.01805692217"
"7-TB3-mjp-1.3.H","-37.7662315035296","145.326503379117","42","2256.45714583675"
"7-TB3-mjp-1.3.H","-37.7664840892667","145.326520391259","43","2284.52848353199"
"7-TB3-mjp-1.3.H","-37.767068894439","145.326450445395","44","2349.72050758401"
"7-TB3-mjp-1.3.H","-37.767068894439","145.326450445395","45","2349.72050758401"
"7-TB3-mjp-1.3.H","-37.7672490824953","145.326446383675","46","2369.74549197852"
"7-TB3-mjp-1.3.H","-37.7691079210606","145.326608836946","47","2576.53040438752"
"7-TB3-mjp-1.3.H","-37.76935214211","145.326671450993","48","2604.1890377594"
"7-TB3-mjp-1.3.H","-37.7696155102879","145.326813106377","49","2635.96953492354"
"7-TB3-mjp-1.3.H","-37.7698808123642","145.327090958257","50","2674.25791436169"
"7-TB3-mjp-1.3.H","-37.7700285081675","145.327337402102","51","2701.46085537917"
"7-TB3-mjp-1.3.H","-37.7700939909912","145.327506226027","52","2718.01380073641"
"7-TB3-mjp-1.3.H","-37.770160923521","145.327777197319","53","2743.01380073641"
"7-TB3-mjp-1.3.H","-37.7704066124034","145.329849324458","54","2927.58086171968"
"7-TB3-mjp-1.3.H","-37.7703578650511","145.330225081291","55","2961.12188138217"
"7-TB3-mjp-1.3.H","-37.7702970511368","145.330385395776","56","2976.77435722467"
"7-TB3-mjp-1.3.H","-37.7701734927424","145.330569827667","57","2998.03464885014"
"7-TB3-mjp-1.3.H","-37.7700224233452","145.33072081769","58","3019.43558340917"
"7-TB3-mjp-1.3.H","-37.7698882469423","145.330791954405","59","3035.59107783058"
"7-TB3-mjp-1.3.H","-37.7694844310957","145.33091456625","60","3081.68880011704"
"7-TB3-mjp-1.3.H","-37.7692247657969","145.331033935978","61","3112.3645234174"
