trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
"4615.T2.11-SKY-mjp-1.1.H","10:30:00","10:30:00","45511","3","","0","0","330.382187117239"
"4615.T2.11-SKY-mjp-1.1.H","10:50:00","10:50:00","23173","4","","0","0","22493.8119844077"
"4616.T2.11-SKY-mjp-1.1.H","10:32:00","10:32:00","48578","1","","0","0",""
"4616.T2.11-SKY-mjp-1.1.H","10:35:00","10:35:00","45513","2","","0","0","0"
"4616.T2.11-SKY-mjp-1.1.H","10:40:00","10:40:00","45511","3","","0","0","330.382187117239"
"4616.T2.11-SKY-mjp-1.1.H","11:00:00","11:00:00","23173","4","","0","0","22493.8119844077"
"4617.T2.11-SKY-mjp-1.1.H","10:42:00","10:42:00","48578","1","","0","0",""
"4617.T2.11-SKY-mjp-1.1.H","10:45:00","10:45:00","45513","2","","0","0","0"
"4617.T2.11-SKY-mjp-1.1.H","10:50:00","10:50:00","45511","3","","0","0","330.382187117239"
"4617.T2.11-SKY-mjp-1.1.H","11:10:00","11:10:00","23173","4","","0","0","22493.8119844077"
"4618.T2.11-SKY-mjp-1.1.H","10:52:00","10:52:00","48578","1","","0","0",""
"4618.T2.11-SKY-mjp-1.1.H","10:55:00","10:55:00","45513","2","","0","0","0"
"4618.T2.11-SKY-mjp-1.1.H","11:00:00","11:00:00","45511","3","","0","0","330.382187117239"
"4618.T2.11-SKY-mjp-1.1.H","11:20:00","11:20:00","23173","4","","0","0","22493.8119844077"
"4619.T2.11-SKY-mjp-1.1.H","11:02:00","11:02:00","48578","1","","0","0",""
"4619.T2.11-SKY-mjp-1.1.H","11:05:00","11:05:00","45513","2","","0","0","0"
"4619.T2.11-SKY-mjp-1.1.H","11:10:00","11:10:00","45511","3","","0","0","330.382187117239"
"4619.T2.11-SKY-mjp-1.1.H","11:30:00","11:30:00","23173","4","","0","0","22493.8119844077"
"4620.T2.11-SKY-mjp-1.1.H","11:12:00","11:12:00","48578","1","","0","0",""
"4620.T2.11-SKY-mjp-1.1.H","11:15:00","11:15:00","45513","2","","0","0","0"
"4620.T2.11-SKY-mjp-1.1.H","11:20:00","11:20:00","45511","3","","0","0","330.382187117239"
"4620.T2.11-SKY-mjp-1.1.H","11:40:00","11:40:00","23173","4","","0","0","22493.8119844077"
"4621.T2.11-SKY-mjp-1.1.H","11:22:00","11:22:00","48578","1","","0","0",""
"4621.T2.11-SKY-mjp-1.1.H","11:25:00","11:25:00","45513","2","","0","0","0"
"4621.T2.11-SKY-mjp-1.1.H","11:30:00","11:30:00","45511","3","","0","0","330.382187117239"
"4621.T2.11-SKY-mjp-1.1.H","11:50:00","11:50:00","23173","4","","0","0","22493.8119844077"
"4622.T2.11-SKY-mjp-1.1.H","11:32:00","11:32:00","48578","1","","0","0",""
"4622.T2.11-SKY-mjp-1.1.H","11:35:00","11:35:00","45513","2","","0","0","0"
"4622.T2.11-SKY-mjp-1.1.H","11:40:00","11:40:00","45511","3","","0","0","330.382187117239"
"4622.T2.11-SKY-mjp-1.1.H","12:00:00","12:00:00","23173","4","","0","0","22493.8119844077"
"4623.T2.11-SKY-mjp-1.1.H","11:42:00","11:42:00","48578","1","","0","0",""
"4623.T2.11-SKY-mjp-1.1.H","11:45:00","11:45:00","45513","2","","0","0","0"
"4623.T2.11-SKY-mjp-1.1.H","11:50:00","11:50:00","45511","3","","0","0","330.382187117239"
"4623.T2.11-SKY-mjp-1.1.H","12:10:00","12:10:00","23173","4","","0","0","22493.8119844077"
"4624.T2.11-SKY-mjp-1.1.H","11:52:00","11:52:00","48578","1","","0","0",""
"4624.T2.11-SKY-mjp-1.1.H","11:55:00","11:55:00","45513","2","","0","0","0"
"4624.T2.11-SKY-mjp-1.1.H","12:00:00","12:00:00","45511","3","","0","0","330.382187117239"
"4624.T2.11-SKY-mjp-1.1.H","12:20:00","12:20:00","23173","4","","0","0","22493.8119844077"
"4625.T2.11-SKY-mjp-1.1.H","12:02:00","12:02:00","48578","1","","0","0",""
"4625.T2.11-SKY-mjp-1.1.H","12:05:00","12:05:00","45513","2","","0","0","0"
"4625.T2.11-SKY-mjp-1.1.H","12:10:00","12:10:00","45511","3","","0","0","330.382187117239"
"4625.T2.11-SKY-mjp-1.1.H","12:30:00","12:30:00","23173","4","","0","0","22493.8119844077"
"4626.T2.11-SKY-mjp-1.1.H","12:12:00","12:12:00","48578","1","","0","0",""
"4626.T2.11-SKY-mjp-1.1.H","12:15:00","12:15:00","45513","2","","0","0","0"
"4626.T2.11-SKY-mjp-1.1.H","12:20:00","12:20:00","45511","3","","0","0","330.382187117239"
"4626.T2.11-SKY-mjp-1.1.H","12:40:00","12:40:00","23173","4","","0","0","22493.8119844077"
"4627.T2.11-SKY-mjp-1.1.H","12:22:00","12:22:00","48578","1","","0","0",""
"4627.T2.11-SKY-mjp-1.1.H","12:25:00","12:25:00","45513","2","","0","0","0"
"4627.T2.11-SKY-mjp-1.1.H","12:30:00","12:30:00","45511","3","","0","0","330.382187117239"
"4627.T2.11-SKY-mjp-1.1.H","12:50:00","12:50:00","23173","4","","0","0","22493.8119844077"
"4628.T2.11-SKY-mjp-1.1.H","12:32:00","12:32:00","48578","1","","0","0",""
"4628.T2.11-SKY-mjp-1.1.H","12:35:00","12:35:00","45513","2","","0","0","0"
"4628.T2.11-SKY-mjp-1.1.H","12:40:00","12:40:00","45511","3","","0","0","330.382187117239"
"4628.T2.11-SKY-mjp-1.1.H","13:00:00","13:00:00","23173","4","","0","0","22493.8119844077"
"4629.T2.11-SKY-mjp-1.1.H","12:42:00","12:42:00","48578","1","","0","0",""
"4629.T2.11-SKY-mjp-1.1.H","12:45:00","12:45:00","45513","2","","0","0","0"
"4629.T2.11-SKY-mjp-1.1.H","12:50:00","12:50:00","45511","3","","0","0","330.382187117239"
"4629.T2.11-SKY-mjp-1.1.H","13:10:00","13:10:00","23173","4","","0","0","22493.8119844077"
"4630.T2.11-SKY-mjp-1.1.H","12:52:00","12:52:00","48578","1","","0","0",""
"4630.T2.11-SKY-mjp-1.1.H","12:55:00","12:55:00","45513","2","","0","0","0"
"4630.T2.11-SKY-mjp-1.1.H","13:00:00","13:00:00","45511","3","","0","0","330.382187117239"
"4630.T2.11-SKY-mjp-1.1.H","13:20:00","13:20:00","23173","4","","0","0","22493.8119844077"
"4631.T2.11-SKY-mjp-1.1.H","13:02:00","13:02:00","48578","1","","0","0",""
"4631.T2.11-SKY-mjp-1.1.H","13:05:00","13:05:00","45513","2","","0","0","0"
"4631.T2.11-SKY-mjp-1.1.H","13:10:00","13:10:00","45511","3","","0","0","330.382187117239"
"4631.T2.11-SKY-mjp-1.1.H","13:30:00","13:30:00","23173","4","","0","0","22493.8119844077"
"4632.T2.11-SKY-mjp-1.1.H","13:12:00","13:12:00","48578","1","","0","0",""
"4632.T2.11-SKY-mjp-1.1.H","13:15:00","13:15:00","45513","2","","0","0","0"
"4632.T2.11-SKY-mjp-1.1.H","13:20:00","13:20:00","45511","3","","0","0","330.382187117239"
"4632.T2.11-SKY-mjp-1.1.H","13:40:00","13:40:00","23173","4","","0","0","22493.8119844077"
"4633.T2.11-SKY-mjp-1.1.H","13:22:00","13:22:00","48578","1","","0","0",""
"4633.T2.11-SKY-mjp-1.1.H","13:25:00","13:25:00","45513","2","","0","0","0"
"4633.T2.11-SKY-mjp-1.1.H","13:30:00","13:30:00","45511","3","","0","0","330.382187117239"
"4633.T2.11-SKY-mjp-1.1.H","13:50:00","13:50:00","23173","4","","0","0","22493.8119844077"
"4634.T2.11-SKY-mjp-1.1.H","13:32:00","13:32:00","48578","1","","0","0",""
"4634.T2.11-SKY-mjp-1.1.H","13:35:00","13:35:00","45513","2","","0","0","0"
"4634.T2.11-SKY-mjp-1.1.H","13:40:00","13:40:00","45511","3","","0","0","330.382187117239"
"4634.T2.11-SKY-mjp-1.1.H","14:00:00","14:00:00","23173","4","","0","0","22493.8119844077"
"4635.T2.11-SKY-mjp-1.1.H","13:42:00","13:42:00","48578","1","","0","0",""
"4635.T2.11-SKY-mjp-1.1.H","13:45:00","13:45:00","45513","2","","0","0","0"
"4635.T2.11-SKY-mjp-1.1.H","13:50:00","13:50:00","45511","3","","0","0","330.382187117239"
"4635.T2.11-SKY-mjp-1.1.H","14:10:00","14:10:00","23173","4","","0","0","22493.8119844077"
"4636.T2.11-SKY-mjp-1.1.H","13:52:00","13:52:00","48578","1","","0","0",""
"4636.T2.11-SKY-mjp-1.1.H","13:55:00","13:55:00","45513","2","","0","0","0"
"4636.T2.11-SKY-mjp-1.1.H","14:00:00","14:00:00","45511","3","","0","0","330.382187117239"
"4636.T2.11-SKY-mjp-1.1.H","14:20:00","14:20:00","23173","4","","0","0","22493.8119844077"
"4637.T2.11-SKY-mjp-1.1.H","14:02:00","14:02:00","48578","1","","0","0",""
"4637.T2.11-SKY-mjp-1.1.H","14:05:00","14:05:00","45513","2","","0","0","0"
"4637.T2.11-SKY-mjp-1.1.H","14:10:00","14:10:00","45511","3","","0","0","330.382187117239"
"4637.T2.11-SKY-mjp-1.1.H","14:30:00","14:30:00","23173","4","","0","0","22493.8119844077"
"4638.T2.11-SKY-mjp-1.1.H","14:12:00","14:12:00","48578","1","","0","0",""
"4638.T2.11-SKY-mjp-1.1.H","14:15:00","14:15:00","45513","2","","0","0","0"
"4638.T2.11-SKY-mjp-1.1.H","14:20:00","14:20:00","45511","3","","0","0","330.382187117239"
"4638.T2.11-SKY-mjp-1.1.H","14:40:00","14:40:00","23173","4","","0","0","22493.8119844077"
"4639.T2.11-SKY-mjp-1.1.H","14:22:00","14:22:00","48578","1","","0","0",""
"4639.T2.11-SKY-mjp-1.1.H","14:25:00","14:25:00","45513","2","","0","0","0"
"4639.T2.11-SKY-mjp-1.1.H","14:30:00","14:30:00","45511","3","","0","0","330.382187117239"
"4639.T2.11-SKY-mjp-1.1.H","14:50:00","14:50:00","23173","4","","0","0","22493.8119844077"
"4640.T2.11-SKY-mjp-1.1.H","14:32:00","14:32:00","48578","1","","0","0",""
"4640.T2.11-SKY-mjp-1.1.H","14:35:00","14:35:00","45513","2","","0","0","0"
"4640.T2.11-SKY-mjp-1.1.H","14:40:00","14:40:00","45511","3","","0","0","330.382187117239"
"4640.T2.11-SKY-mjp-1.1.H","15:00:00","15:00:00","23173","4","","0","0","22493.8119844077"
"4641.T2.11-SKY-mjp-1.1.H","14:42:00","14:42:00","48578","1","","0","0",""
"4641.T2.11-SKY-mjp-1.1.H","14:45:00","14:45:00","45513","2","","0","0","0"
"4641.T2.11-SKY-mjp-1.1.H","14:50:00","14:50:00","45511","3","","0","0","330.382187117239"
"4641.T2.11-SKY-mjp-1.1.H","15:10:00","15:10:00","23173","4","","0","0","22493.8119844077"
"4642.T2.11-SKY-mjp-1.1.H","14:52:00","14:52:00","48578","1","","0","0",""
"4642.T2.11-SKY-mjp-1.1.H","14:55:00","14:55:00","45513","2","","0","0","0"
"4642.T2.11-SKY-mjp-1.1.H","15:00:00","15:00:00","45511","3","","0","0","330.382187117239"
"4642.T2.11-SKY-mjp-1.1.H","15:20:00","15:20:00","23173","4","","0","0","22493.8119844077"
"4643.T2.11-SKY-mjp-1.1.H","15:02:00","15:02:00","48578","1","","0","0",""
"4643.T2.11-SKY-mjp-1.1.H","15:05:00","15:05:00","45513","2","","0","0","0"
"4643.T2.11-SKY-mjp-1.1.H","15:10:00","15:10:00","45511","3","","0","0","330.382187117239"
"4643.T2.11-SKY-mjp-1.1.H","15:30:00","15:30:00","23173","4","","0","0","22493.8119844077"
"4644.T2.11-SKY-mjp-1.1.H","15:12:00","15:12:00","48578","1","","0","0",""
"4644.T2.11-SKY-mjp-1.1.H","15:15:00","15:15:00","45513","2","","0","0","0"
"4644.T2.11-SKY-mjp-1.1.H","15:20:00","15:20:00","45511","3","","0","0","330.382187117239"
"4644.T2.11-SKY-mjp-1.1.H","15:40:00","15:40:00","23173","4","","0","0","22493.8119844077"
"4645.T2.11-SKY-mjp-1.1.H","15:22:00","15:22:00","48578","1","","0","0",""
"4645.T2.11-SKY-mjp-1.1.H","15:25:00","15:25:00","45513","2","","0","0","0"
"4645.T2.11-SKY-mjp-1.1.H","15:30:00","15:30:00","45511","3","","0","0","330.382187117239"
"4645.T2.11-SKY-mjp-1.1.H","15:50:00","15:50:00","23173","4","","0","0","22493.8119844077"
"4646.T2.11-SKY-mjp-1.1.H","15:32:00","15:32:00","48578","1","","0","0",""
"4646.T2.11-SKY-mjp-1.1.H","15:35:00","15:35:00","45513","2","","0","0","0"
"4646.T2.11-SKY-mjp-1.1.H","15:40:00","15:40:00","45511","3","","0","0","330.382187117239"
"4646.T2.11-SKY-mjp-1.1.H","16:00:00","16:00:00","23173","4","","0","0","22493.8119844077"
"4647.T2.11-SKY-mjp-1.1.H","15:42:00","15:42:00","48578","1","","0","0",""
"4647.T2.11-SKY-mjp-1.1.H","15:45:00","15:45:00","45513","2","","0","0","0"
"4647.T2.11-SKY-mjp-1.1.H","15:50:00","15:50:00","45511","3","","0","0","330.382187117239"
"4647.T2.11-SKY-mjp-1.1.H","16:10:00","16:10:00","23173","4","","0","0","22493.8119844077"
"4648.T2.11-SKY-mjp-1.1.H","15:52:00","15:52:00","48578","1","","0","0",""
"4648.T2.11-SKY-mjp-1.1.H","15:55:00","15:55:00","45513","2","","0","0","0"
"4648.T2.11-SKY-mjp-1.1.H","16:00:00","16:00:00","45511","3","","0","0","330.382187117239"
"4648.T2.11-SKY-mjp-1.1.H","16:20:00","16:20:00","23173","4","","0","0","22493.8119844077"
"4649.T2.11-SKY-mjp-1.1.H","16:02:00","16:02:00","48578","1","","0","0",""
"4649.T2.11-SKY-mjp-1.1.H","16:05:00","16:05:00","45513","2","","0","0","0"
"4649.T2.11-SKY-mjp-1.1.H","16:10:00","16:10:00","45511","3","","0","0","330.382187117239"
"4649.T2.11-SKY-mjp-1.1.H","16:30:00","16:30:00","23173","4","","0","0","22493.8119844077"
"4650.T2.11-SKY-mjp-1.1.H","16:12:00","16:12:00","48578","1","","0","0",""
"4650.T2.11-SKY-mjp-1.1.H","16:15:00","16:15:00","45513","2","","0","0","0"
"4650.T2.11-SKY-mjp-1.1.H","16:20:00","16:20:00","45511","3","","0","0","330.382187117239"
"4650.T2.11-SKY-mjp-1.1.H","16:40:00","16:40:00","23173","4","","0","0","22493.8119844077"
"4651.T2.11-SKY-mjp-1.1.H","16:22:00","16:22:00","48578","1","","0","0",""
"4651.T2.11-SKY-mjp-1.1.H","16:25:00","16:25:00","45513","2","","0","0","0"
"4651.T2.11-SKY-mjp-1.1.H","16:30:00","16:30:00","45511","3","","0","0","330.382187117239"
"4651.T2.11-SKY-mjp-1.1.H","16:50:00","16:50:00","23173","4","","0","0","22493.8119844077"
"4652.T2.11-SKY-mjp-1.1.H","16:32:00","16:32:00","48578","1","","0","0",""
"4652.T2.11-SKY-mjp-1.1.H","16:35:00","16:35:00","45513","2","","0","0","0"
"4652.T2.11-SKY-mjp-1.1.H","16:40:00","16:40:00","45511","3","","0","0","330.382187117239"
"4652.T2.11-SKY-mjp-1.1.H","17:00:00","17:00:00","23173","4","","0","0","22493.8119844077"
"4653.T2.11-SKY-mjp-1.1.H","16:42:00","16:42:00","48578","1","","0","0",""
"4653.T2.11-SKY-mjp-1.1.H","16:45:00","16:45:00","45513","2","","0","0","0"
"4653.T2.11-SKY-mjp-1.1.H","16:50:00","16:50:00","45511","3","","0","0","330.382187117239"
"4653.T2.11-SKY-mjp-1.1.H","17:10:00","17:10:00","23173","4","","0","0","22493.8119844077"
"4654.T2.11-SKY-mjp-1.1.H","16:52:00","16:52:00","48578","1","","0","0",""
"4654.T2.11-SKY-mjp-1.1.H","16:55:00","16:55:00","45513","2","","0","0","0"
"4654.T2.11-SKY-mjp-1.1.H","17:00:00","17:00:00","45511","3","","0","0","330.382187117239"
"4654.T2.11-SKY-mjp-1.1.H","17:20:00","17:20:00","23173","4","","0","0","22493.8119844077"
"4655.T2.11-SKY-mjp-1.1.H","17:02:00","17:02:00","48578","1","","0","0",""
"4655.T2.11-SKY-mjp-1.1.H","17:05:00","17:05:00","45513","2","","0","0","0"
"4655.T2.11-SKY-mjp-1.1.H","17:10:00","17:10:00","45511","3","","0","0","330.382187117239"
"4655.T2.11-SKY-mjp-1.1.H","17:30:00","17:30:00","23173","4","","0","0","22493.8119844077"
"4656.T2.11-SKY-mjp-1.1.H","17:12:00","17:12:00","48578","1","","0","0",""
"4656.T2.11-SKY-mjp-1.1.H","17:15:00","17:15:00","45513","2","","0","0","0"
"4656.T2.11-SKY-mjp-1.1.H","17:20:00","17:20:00","45511","3","","0","0","330.382187117239"
"4656.T2.11-SKY-mjp-1.1.H","17:40:00","17:40:00","23173","4","","0","0","22493.8119844077"
"4657.T2.11-SKY-mjp-1.1.H","17:22:00","17:22:00","48578","1","","0","0",""
"4657.T2.11-SKY-mjp-1.1.H","17:25:00","17:25:00","45513","2","","0","0","0"
"4657.T2.11-SKY-mjp-1.1.H","17:30:00","17:30:00","45511","3","","0","0","330.382187117239"
"4657.T2.11-SKY-mjp-1.1.H","17:50:00","17:50:00","23173","4","","0","0","22493.8119844077"
"4658.T2.11-SKY-mjp-1.1.H","17:32:00","17:32:00","48578","1","","0","0",""
"4658.T2.11-SKY-mjp-1.1.H","17:35:00","17:35:00","45513","2","","0","0","0"
"4658.T2.11-SKY-mjp-1.1.H","17:40:00","17:40:00","45511","3","","0","0","330.382187117239"
"4658.T2.11-SKY-mjp-1.1.H","18:00:00","18:00:00","23173","4","","0","0","22493.8119844077"
"4659.T2.11-SKY-mjp-1.1.H","17:42:00","17:42:00","48578","1","","0","0",""
"4659.T2.11-SKY-mjp-1.1.H","17:45:00","17:45:00","45513","2","","0","0","0"
"4659.T2.11-SKY-mjp-1.1.H","17:50:00","17:50:00","45511","3","","0","0","330.382187117239"
"4659.T2.11-SKY-mjp-1.1.H","18:10:00","18:10:00","23173","4","","0","0","22493.8119844077"
"4660.T2.11-SKY-mjp-1.1.H","17:52:00","17:52:00","48578","1","","0","0",""
"4660.T2.11-SKY-mjp-1.1.H","17:55:00","17:55:00","45513","2","","0","0","0"
"4660.T2.11-SKY-mjp-1.1.H","18:00:00","18:00:00","45511","3","","0","0","330.382187117239"
"4660.T2.11-SKY-mjp-1.1.H","18:20:00","18:20:00","23173","4","","0","0","22493.8119844077"
"4661.T2.11-SKY-mjp-1.1.H","18:02:00","18:02:00","48578","1","","0","0",""
"4661.T2.11-SKY-mjp-1.1.H","18:05:00","18:05:00","45513","2","","0","0","0"
"4661.T2.11-SKY-mjp-1.1.H","18:10:00","18:10:00","45511","3","","0","0","330.382187117239"
"4661.T2.11-SKY-mjp-1.1.H","18:30:00","18:30:00","23173","4","","0","0","22493.8119844077"
"4662.T2.11-SKY-mjp-1.1.H","18:12:00","18:12:00","48578","1","","0","0",""
"4662.T2.11-SKY-mjp-1.1.H","18:15:00","18:15:00","45513","2","","0","0","0"
"4662.T2.11-SKY-mjp-1.1.H","18:20:00","18:20:00","45511","3","","0","0","330.382187117239"
"4662.T2.11-SKY-mjp-1.1.H","18:40:00","18:40:00","23173","4","","0","0","22493.8119844077"
"4663.T2.11-SKY-mjp-1.1.H","18:22:00","18:22:00","48578","1","","0","0",""
"4663.T2.11-SKY-mjp-1.1.H","18:25:00","18:25:00","45513","2","","0","0","0"
"4663.T2.11-SKY-mjp-1.1.H","18:30:00","18:30:00","45511","3","","0","0","330.382187117239"
"4663.T2.11-SKY-mjp-1.1.H","18:50:00","18:50:00","23173","4","","0","0","22493.8119844077"
"4664.T2.11-SKY-mjp-1.1.H","18:32:00","18:32:00","48578","1","","0","0",""
"4664.T2.11-SKY-mjp-1.1.H","18:35:00","18:35:00","45513","2","","0","0","0"
"4664.T2.11-SKY-mjp-1.1.H","18:40:00","18:40:00","45511","3","","0","0","330.382187117239"
"4664.T2.11-SKY-mjp-1.1.H","19:00:00","19:00:00","23173","4","","0","0","22493.8119844077"
"4665.T2.11-SKY-mjp-1.1.H","18:42:00","18:42:00","48578","1","","0","0",""
"4665.T2.11-SKY-mjp-1.1.H","18:45:00","18:45:00","45513","2","","0","0","0"
"4665.T2.11-SKY-mjp-1.1.H","18:50:00","18:50:00","45511","3","","0","0","330.382187117239"
"4665.T2.11-SKY-mjp-1.1.H","19:10:00","19:10:00","23173","4","","0","0","22493.8119844077"
"4666.T2.11-SKY-mjp-1.1.H","18:52:00","18:52:00","48578","1","","0","0",""
"4666.T2.11-SKY-mjp-1.1.H","18:55:00","18:55:00","45513","2","","0","0","0"
"4666.T2.11-SKY-mjp-1.1.H","19:00:00","19:00:00","45511","3","","0","0","330.382187117239"
"4666.T2.11-SKY-mjp-1.1.H","19:20:00","19:20:00","23173","4","","0","0","22493.8119844077"
"4667.T2.11-SKY-mjp-1.1.H","19:02:00","19:02:00","48578","1","","0","0",""
"4667.T2.11-SKY-mjp-1.1.H","19:05:00","19:05:00","45513","2","","0","0","0"
"4667.T2.11-SKY-mjp-1.1.H","19:10:00","19:10:00","45511","3","","0","0","330.382187117239"
"4667.T2.11-SKY-mjp-1.1.H","19:30:00","19:30:00","23173","4","","0","0","22493.8119844077"
"4668.T2.11-SKY-mjp-1.1.H","19:12:00","19:12:00","48578","1","","0","0",""
"4668.T2.11-SKY-mjp-1.1.H","19:15:00","19:15:00","45513","2","","0","0","0"
"4668.T2.11-SKY-mjp-1.1.H","19:20:00","19:20:00","45511","3","","0","0","330.382187117239"
"4668.T2.11-SKY-mjp-1.1.H","19:40:00","19:40:00","23173","4","","0","0","22493.8119844077"
"4669.T2.11-SKY-mjp-1.1.H","19:22:00","19:22:00","48578","1","","0","0",""
"4669.T2.11-SKY-mjp-1.1.H","19:25:00","19:25:00","45513","2","","0","0","0"
"4669.T2.11-SKY-mjp-1.1.H","19:30:00","19:30:00","45511","3","","0","0","330.382187117239"
"4669.T2.11-SKY-mjp-1.1.H","19:50:00","19:50:00","23173","4","","0","0","22493.8119844077"
"4670.T2.11-SKY-mjp-1.1.H","19:32:00","19:32:00","48578","1","","0","0",""
"4670.T2.11-SKY-mjp-1.1.H","19:35:00","19:35:00","45513","2","","0","0","0"
"4670.T2.11-SKY-mjp-1.1.H","19:40:00","19:40:00","45511","3","","0","0","330.382187117239"
"4670.T2.11-SKY-mjp-1.1.H","20:00:00","20:00:00","23173","4","","0","0","22493.8119844077"
"4671.T2.11-SKY-mjp-1.1.H","19:42:00","19:42:00","48578","1","","0","0",""
"4671.T2.11-SKY-mjp-1.1.H","19:45:00","19:45:00","45513","2","","0","0","0"
"4671.T2.11-SKY-mjp-1.1.H","19:50:00","19:50:00","45511","3","","0","0","330.382187117239"
"4671.T2.11-SKY-mjp-1.1.H","20:10:00","20:10:00","23173","4","","0","0","22493.8119844077"
"4672.T2.11-SKY-mjp-1.1.H","19:52:00","19:52:00","48578","1","","0","0",""
"4672.T2.11-SKY-mjp-1.1.H","19:55:00","19:55:00","45513","2","","0","0","0"
"4672.T2.11-SKY-mjp-1.1.H","20:00:00","20:00:00","45511","3","","0","0","330.382187117239"
"4672.T2.11-SKY-mjp-1.1.H","20:20:00","20:20:00","23173","4","","0","0","22493.8119844077"
"4673.T2.11-SKY-mjp-1.1.H","20:02:00","20:02:00","48578","1","","0","0",""
"4673.T2.11-SKY-mjp-1.1.H","20:05:00","20:05:00","45513","2","","0","0","0"
"4673.T2.11-SKY-mjp-1.1.H","20:10:00","20:10:00","45511","3","","0","0","330.382187117239"
"4673.T2.11-SKY-mjp-1.1.H","20:30:00","20:30:00","23173","4","","0","0","22493.8119844077"
"4674.T2.11-SKY-mjp-1.1.H","20:12:00","20:12:00","48578","1","","0","0",""
"4674.T2.11-SKY-mjp-1.1.H","20:15:00","20:15:00","45513","2","","0","0","0"
"4674.T2.11-SKY-mjp-1.1.H","20:20:00","20:20:00","45511","3","","0","0","330.382187117239"
"4674.T2.11-SKY-mjp-1.1.H","20:40:00","20:40:00","23173","4","","0","0","22493.8119844077"
"4675.T2.11-SKY-mjp-1.1.H","20:22:00","20:22:00","48578","1","","0","0",""
"4675.T2.11-SKY-mjp-1.1.H","20:25:00","20:25:00","45513","2","","0","0","0"
"4675.T2.11-SKY-mjp-1.1.H","20:30:00","20:30:00","45511","3","","0","0","330.382187117239"
"4675.T2.11-SKY-mjp-1.1.H","20:50:00","20:50:00","23173","4","","0","0","22493.8119844077"
"4676.T2.11-SKY-mjp-1.1.H","20:32:00","20:32:00","48578","1","","0","0",""
"4676.T2.11-SKY-mjp-1.1.H","20:35:00","20:35:00","45513","2","","0","0","0"
"4676.T2.11-SKY-mjp-1.1.H","20:40:00","20:40:00","45511","3","","0","0","330.382187117239"
"4676.T2.11-SKY-mjp-1.1.H","21:00:00","21:00:00","23173","4","","0","0","22493.8119844077"
"4677.T2.11-SKY-mjp-1.1.H","20:42:00","20:42:00","48578","1","","0","0",""
"4677.T2.11-SKY-mjp-1.1.H","20:45:00","20:45:00","45513","2","","0","0","0"
"4677.T2.11-SKY-mjp-1.1.H","20:50:00","20:50:00","45511","3","","0","0","330.382187117239"
"4677.T2.11-SKY-mjp-1.1.H","21:10:00","21:10:00","23173","4","","0","0","22493.8119844077"
"4678.T2.11-SKY-mjp-1.1.H","20:52:00","20:52:00","48578","1","","0","0",""
"4678.T2.11-SKY-mjp-1.1.H","20:55:00","20:55:00","45513","2","","0","0","0"
"4678.T2.11-SKY-mjp-1.1.H","21:00:00","21:00:00","45511","3","","0","0","330.382187117239"
"4678.T2.11-SKY-mjp-1.1.H","21:20:00","21:20:00","23173","4","","0","0","22493.8119844077"
"4679.T2.11-SKY-mjp-1.1.H","21:02:00","21:02:00","48578","1","","0","0",""
"4679.T2.11-SKY-mjp-1.1.H","21:05:00","21:05:00","45513","2","","0","0","0"
"4679.T2.11-SKY-mjp-1.1.H","21:10:00","21:10:00","45511","3","","0","0","330.382187117239"
"4679.T2.11-SKY-mjp-1.1.H","21:30:00","21:30:00","23173","4","","0","0","22493.8119844077"
"4680.T2.11-SKY-mjp-1.1.H","21:12:00","21:12:00","48578","1","","0","0",""
"4680.T2.11-SKY-mjp-1.1.H","21:15:00","21:15:00","45513","2","","0","0","0"
"4680.T2.11-SKY-mjp-1.1.H","21:20:00","21:20:00","45511","3","","0","0","330.382187117239"
"4680.T2.11-SKY-mjp-1.1.H","21:40:00","21:40:00","23173","4","","0","0","22493.8119844077"
"4681.T2.11-SKY-mjp-1.1.H","21:22:00","21:22:00","48578","1","","0","0",""
"4681.T2.11-SKY-mjp-1.1.H","21:25:00","21:25:00","45513","2","","0","0","0"
"4681.T2.11-SKY-mjp-1.1.H","21:30:00","21:30:00","45511","3","","0","0","330.382187117239"
"4681.T2.11-SKY-mjp-1.1.H","21:50:00","21:50:00","23173","4","","0","0","22493.8119844077"
"4682.T2.11-SKY-mjp-1.1.H","21:32:00","21:32:00","48578","1","","0","0",""
"4682.T2.11-SKY-mjp-1.1.H","21:35:00","21:35:00","45513","2","","0","0","0"
"4682.T2.11-SKY-mjp-1.1.H","21:40:00","21:40:00","45511","3","","0","0","330.382187117239"
"4682.T2.11-SKY-mjp-1.1.H","22:00:00","22:00:00","23173","4","","0","0","22493.8119844077"
"4683.T2.11-SKY-mjp-1.1.H","21:42:00","21:42:00","48578","1","","0","0",""
"4683.T2.11-SKY-mjp-1.1.H","21:45:00","21:45:00","45513","2","","0","0","0"
"4683.T2.11-SKY-mjp-1.1.H","21:50:00","21:50:00","45511","3","","0","0","330.382187117239"
"4683.T2.11-SKY-mjp-1.1.H","22:10:00","22:10:00","23173","4","","0","0","22493.8119844077"
"4684.T2.11-SKY-mjp-1.1.H","21:52:00","21:52:00","48578","1","","0","0",""
"4684.T2.11-SKY-mjp-1.1.H","21:55:00","21:55:00","45513","2","","0","0","0"
